Gene stable ID	Mouse gene stable ID	Mouse gene name	Gene name	Mouse orthology confidence [0 low, 1 high]	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene
ENSG00000275063	ENSMUSG00000076670	Ighv3-5	AC233755.1	0	63.2479	63.2479
ENSG00000275063	ENSMUSG00000094029	Ighv3-3	AC233755.1	0	67.5214	68.1034
ENSG00000275063	ENSMUSG00000076672	Ighv3-6	AC233755.1	0	67.5214	68.1034
ENSG00000275063	ENSMUSG00000076674	Ighv3-8	AC233755.1	0	65.812	58.7786
ENSG00000275063	ENSMUSG00000093838	Ighv3-1	AC233755.1	0	66.6667	67.2414
ENSG00000222230	ENSMUSG00000098529	Gm27362	RNA5SP158	0	45.098	33.3333
ENSG00000222230	ENSMUSG00000089564	Gm24664	RNA5SP158	0	45.098	46
ENSG00000221300	ENSMUSG00000089247	Gm24051	RF00612	0	65	52
ENSG00000201502	ENSMUSG00000064440	Gm26224	RF00284	1	68.75	68.75
ENSG00000199879	ENSMUSG00000065279	Gm25124	RNU1-120P	0	59.2357	56.7073
ENSG00000202263	ENSMUSG00000089094	Gm25659	RNA5SP22	0	29.3578	86.4865
ENSG00000200670	ENSMUSG00000089563	Gm24667	RNU6-912P	0	62.5	63.1068
ENSG00000200670	ENSMUSG00000088761	Gm24392	RNU6-912P	0	61.5385	62.1359
ENSG00000252113	ENSMUSG00000064842	Gm26206	RNU6-523P	0	85.1852	41.8182
ENSG00000212363	ENSMUSG00000087813	Gm22490	RF00561	0	71.875	77.3109
ENSG00000263755	ENSMUSG00000092875	Gm22649	RN7SL498P	0	65.1007	65.1007
ENSG00000252031	ENSMUSG00000077461	Gm26420	RNU6-561P	0	59.8039	59.2233
ENSG00000252031	ENSMUSG00000089003	Gm23854	RNU6-561P	0	56.8627	53.7037
ENSG00000252517	ENSMUSG00000093245	Mir677	RF00273	0	85.2941	80.5556
ENSG00000212593	ENSMUSG00000088340	Gm22338	RF00072	0	80.2469	50.3876
ENSG00000238317	ENSMUSG00000089093	Snord11	SNORD11	1	86.9048	86.9048
ENSG00000239744	ENSMUSG00000093191	Gm22876	RN7SL63P	0	75.3289	76.8456
ENSG00000212450	ENSMUSG00000089563	Gm24667	RNU6-241P	0	60.5769	61.165
ENSG00000212450	ENSMUSG00000088761	Gm24392	RNU6-241P	0	59.6154	60.1942
ENSG00000212219	ENSMUSG00000087756	Gm23469	RNU6-604P	0	61	58.6538
ENSG00000212219	ENSMUSG00000088000	Gm25493	RNU6-604P	0	56	54.3689
ENSG00000200087	ENSMUSG00000064387	Snora73a	SNORA73B	1	87.7451	87.3171
ENSG00000200087	ENSMUSG00000065353	Snora73b	SNORA73B	1	88.7255	88.2927
ENSG00000200087	ENSMUSG00000065158	Gm25483	SNORA73B	0	71.0784	63.8767
ENSG00000200087	ENSMUSG00000065726	Gm26163	SNORA73B	0	68.1373	78.0899
ENSG00000200087	ENSMUSG00000084734	Gm25804	SNORA73B	0	65.6863	71.2766
ENSG00000207483	ENSMUSG00000095379	Gm22108	RNU6-1067P	0	84.1122	84.9057
ENSG00000207483	ENSMUSG00000093829	Gm24798	RNU6-1067P	0	84.1122	84.9057
ENSG00000206777	ENSMUSG00000075864	Gm26002	RNU6-637P	0	95.3271	95.3271
ENSG00000251794	ENSMUSG00000089005	Gm23856	RNU6-237P	0	70.4225	50.5051
ENSG00000276398	ENSMUSG00000098394	Gm27999	RF01970	1	93.7824	93.7824
ENSG00000201998	ENSMUSG00000064451	Snora23	SNORA23	1	86.8132	85.8696
ENSG00000223062	ENSMUSG00000077349	Gm24867	RNU6-1245P	0	73.5849	72.8972
ENSG00000223062	ENSMUSG00000089451	Gm24226	RNU6-1245P	0	60.3774	65.9794
ENSG00000223062	ENSMUSG00000089397	Gm23026	RNU6-1245P	0	62.2642	62.2642
ENSG00000201672	ENSMUSG00000089509	Gm23474	SNORD113-4	0	68	68
ENSG00000223087	ENSMUSG00000089290	Gm23207	RNU6-602P	0	71.4286	73.5294
ENSG00000252188	ENSMUSG00000087813	Gm22490	RF00561	0	58.3333	58.8235
ENSG00000222293	ENSMUSG00000077794	Gm25560	RNU2-36P	0	64.3979	69.8864
ENSG00000253032	ENSMUSG00000089005	Gm23856	RNU6-299P	0	56	56.5657
ENSG00000277027	ENSMUSG00000088088	Rmrp	RMRP	1	79.5455	77.4908
ENSG00000239183	ENSMUSG00000096684	Gm25989	SNORA84	0	84.9624	84.9624
ENSG00000239183	ENSMUSG00000087963	Gm25394	SNORA84	1	84.9624	84.9624
ENSG00000239183	ENSMUSG00000095977	Gm23513	SNORA84	0	84.2105	84.2105
ENSG00000199857	ENSMUSG00000095772	Gm23017	RF00278	0	73.2394	72.2222
ENSG00000199857	ENSMUSG00000094263	Snord50a	RF00278	0	74.6479	73.6111
ENSG00000199857	ENSMUSG00000096473	Gm24463	RF00278	0	74.6479	73.6111
ENSG00000199857	ENSMUSG00000094179	Snord50b	RF00278	0	74.6479	73.6111
ENSG00000199857	ENSMUSG00000096191	Gm26135	RF00278	0	74.6479	73.6111
ENSG00000202157	ENSMUSG00000084493	Gm22106	RNU4-11P	0	49.2424	51.1811
ENSG00000206634	ENSMUSG00000065304	Gm23245	SNORA22	1	87.3134	86.6667
ENSG00000212558	ENSMUSG00000077274	Gm22786	RF00568	0	86.087	81.1475
ENSG00000212558	ENSMUSG00000077505	Gm24233	RF00568	1	86.9565	81.9672
ENSG00000212190	ENSMUSG00000065239	Gm22971	RNU6-298P	0	83.3333	82.4742
ENSG00000274202	ENSMUSG00000084448	Gm26256	RF00004	0	47.7876	29.0323
ENSG00000274655	ENSMUSG00000099312	Gm27733	RF02266	1	86.7647	86.7647
ENSG00000207200	ENSMUSG00000093831	Gm23144	RNU6-45P	0	97.1963	97.1963
ENSG00000274293	ENSMUSG00000098393	Gm28000	RF01518	0	37.0787	38.8235
ENSG00000274293	ENSMUSG00000098373	Gm27679	RF01518	0	46.0674	48.8095
ENSG00000274293	ENSMUSG00000099208	Gm27940	RF01518	0	43.8202	39.7959
ENSG00000206716	ENSMUSG00000094033	Gm24655	RNU6-133P	0	81.3084	81.3084
ENSG00000200393	ENSMUSG00000096564	Gm24099	RNU6-698P	0	85.9813	85.9813
ENSG00000199240	ENSMUSG00000065882	n-R5s168	RNA5SP46	0	70	80.7692
ENSG00000200422	ENSMUSG00000064731	Snord45b	RF00279	0	79.1667	80.2817
ENSG00000275229	ENSMUSG00000064859	Gm24524	RNU1-68P	0	60.274	51.7647
ENSG00000275229	ENSMUSG00000089396	Gm23027	RNU1-68P	0	65.0685	60.1266
ENSG00000275229	ENSMUSG00000088394	Gm26312	RNU1-68P	0	54.7945	48.4848
ENSG00000275229	ENSMUSG00000087949	Gm24251	RNU1-68P	0	43.8356	56.1404
ENSG00000201813	ENSMUSG00000088668	Gm25335	RNU6-915P	0	74.7573	74.7573
ENSG00000206678	ENSMUSG00000096124	Gm22308	RNU6-144P	0	96.2617	96.2617
ENSG00000273940	ENSMUSG00000093191	Gm22876	RN7SL722P	0	72.5352	69.1275
ENSG00000222383	ENSMUSG00000095631	n-R5s86	RNA5SP203	0	66.9118	76.4706
ENSG00000207130	ENSMUSG00000077393	Gm24338	RF00399	0	68.1481	72.4409
ENSG00000199715	ENSMUSG00000064945	Rny3	RF00019	0	81.3726	81.3726
ENSG00000207047	ENSMUSG00000064612	Gm26457	SNORD51	1	87.5	89.7436
ENSG00000208797	ENSMUSG00000064984	Snord73a	SNORD73A	1	87.6923	83.8235
ENSG00000199683	ENSMUSG00000065808	Gm23037	RN7SKP185	0	78.5276	79.0123
ENSG00000202089	ENSMUSG00000064737	Gm23056	RNU6-1306P	0	73.7374	65.7658
ENSG00000202089	ENSMUSG00000089138	Gm24773	RNU6-1306P	0	56.5657	56.5657
ENSG00000252897	ENSMUSG00000077454	Gm25918	RNU6-685P	0	81.0526	74.7573
ENSG00000252897	ENSMUSG00000094214	Gm23448	RNU6-685P	0	83.1579	75.9615
ENSG00000277986	ENSMUSG00000084659	Gm22720	RF00015	0	50.4065	71.2644
ENSG00000277986	ENSMUSG00000092888	Gm22122	RF00015	0	57.7236	35.5
ENSG00000207318	ENSMUSG00000096117	Gm26271	RNU6-1184P	0	67.5926	70.1923
ENSG00000207318	ENSMUSG00000095393	Gm25619	RNU6-1184P	0	67.5926	70.1923
ENSG00000274309	ENSMUSG00000065840	Gm25187	SNORA71E	1	77.2727	76.6917
ENSG00000212541	ENSMUSG00000084417	Gm23463	RNU6-510P	0	67.5926	73.7374
ENSG00000201457	ENSMUSG00000065255	Gm23974	SNORA55	0	78.5185	80.916
ENSG00000201457	ENSMUSG00000087930	Gm26048	SNORA55	0	57.7778	54.9296
ENSG00000201457	ENSMUSG00000064655	Gm25788	SNORA55	0	81.4815	83.9695
ENSG00000201457	ENSMUSG00000064558	Gm24620	SNORA55	0	82.963	86.1538
ENSG00000201457	ENSMUSG00000088784	Gm25370	SNORA55	0	53.3333	76.5957
ENSG00000201457	ENSMUSG00000065778	Gm22154	SNORA55	1	81.4815	83.9695
ENSG00000201457	ENSMUSG00000089264	Gm22889	SNORA55	0	37.7778	87.931
ENSG00000202060	ENSMUSG00000095256	n-R5s209	RNA5SP455	0	74.7899	74.7899
ENSG00000271982	ENSMUSG00000065853	Gm22354	SNORD58B	0	90.9091	85.7143
ENSG00000271982	ENSMUSG00000064871	Snord58b	SNORD58B	1	90.9091	90.9091
ENSG00000212489	ENSMUSG00000096249	Gm24263	RNU6-1109P	0	72.8972	72.8972
ENSG00000252941	ENSMUSG00000084612	n-R5s6	RNA5SP340	0	54.2056	65.9091
ENSG00000222428	ENSMUSG00000089047	Gm26171	RNA5SP231	0	52.8986	55.7252
ENSG00000239112	ENSMUSG00000089317	Snord123	SNORD123	1	97.1429	95.7747
ENSG00000252667	ENSMUSG00000075918	n-R5s2	RNA5SP523	0	81.4159	77.3109
ENSG00000163359	ENSMUSG00000048126	Col6a3	COL6A3	1	68.0201	80.7247
ENSG00000137809	ENSMUSG00000032243	Itga11	ITGA11	1	90.2357	90.2357
ENSG00000171596	ENSMUSG00000026237	Nmur1	NMUR1	1	72.5352	72.1963
ENSG00000138684	ENSMUSG00000027718	Il21	IL21	1	53.0864	53.0864
ENSG00000213420	ENSMUSG00000106247	Gm43720	GPC2	0	37.4784	81.2734
ENSG00000213420	ENSMUSG00000029510	Gpc2	GPC2	1	82.2107	82.2107
ENSG00000142875	ENSMUSG00000005034	Prkacb	PRKACB	1	92.4623	92.4623
ENSG00000272414	ENSMUSG00000057068	Fam47e	FAM47E-STBD1	0	25.0712	33.8462
ENSG00000012171	ENSMUSG00000057969	Sema3b	SEMA3B	1	87.931	88.518
ENSG00000139567	ENSMUSG00000000530	Acvrl1	ACVRL1	1	88.668	88.8446
ENSG00000092094	ENSMUSG00000006289	Osgep	OSGEP	1	93.4328	93.4328
ENSG00000221888	ENSMUSG00000061952	Olfr1377	OR1C1	0	54.1401	55.3746
ENSG00000221888	ENSMUSG00000050343	Olfr1378	OR1C1	0	53.1847	53.0159
ENSG00000221888	ENSMUSG00000060918	Olfr51	OR1C1	0	53.1847	54.3974
ENSG00000153266	ENSMUSG00000021743	Fezf2	FEZF2	1	95.207	96.044
ENSG00000159261	ENSMUSG00000047109	Cldn14	CLDN14	1	93.3054	93.3054
ENSG00000169136	ENSMUSG00000038539	Atf5	ATF5	1	85.8156	85.5124
ENSG00000130175	ENSMUSG00000003402	Prkcsh	PRKCSH	1	85.7944	86.9318
ENSG00000168785	ENSMUSG00000028152	Tspan5	TSPAN5	1	100	100
ENSG00000104872	ENSMUSG00000003423	Pih1d1	PIH1D1	1	80	80
ENSG00000119397	ENSMUSG00000057110	Cntrl	CNTRL	1	80.8172	80.5401
ENSG00000169344	ENSMUSG00000030963	Umod	UMOD	1	72.214	75.7009
ENSG00000010932	ENSMUSG00000040181	Fmo1	FMO1	1	83.2707	83.2707
ENSG00000066926	ENSMUSG00000024588	Fech	FECH	1	86.9464	88.3886
ENSG00000188001	ENSMUSG00000048399	Tprg	TPRG1	1	81.8182	80.6452
ENSG00000103429	ENSMUSG00000022684	Bfar	BFAR	1	90	90
ENSG00000173404	ENSMUSG00000068154	Insm1	INSM1	1	91.7647	89.8273
ENSG00000196449	ENSMUSG00000028889	Yrdc	YRDC	1	85.3047	85
ENSG00000185519	ENSMUSG00000006218	Fam131c	FAM131C	1	78.2143	80.2198
ENSG00000167861	ENSMUSG00000034586	Hid1	HID1	1	95.5584	95.5584
ENSG00000250298	ENSMUSG00000091721	Gimd1	GIMD1	1	73.2719	73.2719
ENSG00000143147	ENSMUSG00000040836	Gpr161	GPR161	1	90.5282	91.1927
ENSG00000170017	ENSMUSG00000022636	Alcam	ALCAM	1	92.6244	92.6244
ENSG00000146477	ENSMUSG00000023828	Slc22a3	SLC22A3	1	87.0504	87.8403
ENSG00000184613	ENSMUSG00000022454	Nell2	NELL2	1	88.5681	93.6508
ENSG00000161405	ENSMUSG00000018168	Ikzf3	IKZF3	1	86.6405	86.9822
ENSG00000186599	ENSMUSG00000058052	Defb35	DEFB105B	0	44.8718	55.5556
ENSG00000186599	ENSMUSG00000043787	Defb12	DEFB105B	1	66.6667	61.1765
ENSG00000244395	ENSMUSG00000102053	Gm4064	RBMY1D	0	31.25	40.7895
ENSG00000244395	ENSMUSG00000094658	Rbmy	RBMY1D	0	31.25	40.7895
ENSG00000244395	ENSMUSG00000095852	Gm10256	RBMY1D	0	31.4516	41.0526
ENSG00000244395	ENSMUSG00000091987	Gm10352	RBMY1D	0	31.4516	41.0526
ENSG00000244395	ENSMUSG00000101667	Gm29289	RBMY1D	0	16.7339	50
ENSG00000244395	ENSMUSG00000093918	Gm21677	RBMY1D	0	31.25	40.7895
ENSG00000244395	ENSMUSG00000094511	Gm21693	RBMY1D	0	31.25	40.7895
ENSG00000244395	ENSMUSG00000093987	Gm21704	RBMY1D	0	31.25	40.7895
ENSG00000244395	ENSMUSG00000095948	Gm21708	RBMY1D	0	31.25	40.7895
ENSG00000244395	ENSMUSG00000096520	Gm3376	RBMY1D	0	31.8548	41.5789
ENSG00000203724	ENSMUSG00000079283	2310009B15Rik	C1orf53	1	65.5172	69.8529
ENSG00000171388	ENSMUSG00000037010	Apln	APLN	1	83.1169	83.1169
ENSG00000166595	ENSMUSG00000031879	Fam96b	FAM96B	1	97.546	97.546
ENSG00000184588	ENSMUSG00000028525	Pde4b	PDE4B	1	86.8207	88.6269
ENSG00000109381	ENSMUSG00000037174	Elf2	ELF2	1	91.9056	91.9056
ENSG00000120162	ENSMUSG00000073910	Mob3b	MOB3B	1	98.1481	98.1481
ENSG00000214279	ENSMUSG00000025461	Cd163l1	SCART1	1	61.0516	63.3974
ENSG00000214279	ENSMUSG00000054672	5830411N06Rik	SCART1	0	51.5093	47.5719
ENSG00000225698	ENSMUSG00000076668	Ighv7-4	IGHV3-72	0	74.2574	61.9835
ENSG00000225698	ENSMUSG00000076665	Ighv7-1	IGHV3-72	0	77.2277	64.4628
ENSG00000225698	ENSMUSG00000076653	Ighv7-2	IGHV3-72	0	75.2475	63.8655
ENSG00000188735	ENSMUSG00000054434	Tmem120b	TMEM120B	1	94.3953	94.3953
ENSG00000197467	ENSMUSG00000058806	Col13a1	COL13A1	1	88.7029	86.0622
ENSG00000206384	ENSMUSG00000043719	Col6a6	COL6A6	1	83.0756	83.0022
ENSG00000196542	ENSMUSG00000043461	Sptssb	SPTSSB	1	85.5263	85.5263
ENSG00000143512	ENSMUSG00000053461	Hhipl2	HHIPL2	1	80.5249	81.311
ENSG00000092377	ENSMUSG00000025246	Tbl1x	TBL1Y	1	93.1034	92.2201
ENSG00000142694	ENSMUSG00000050212	Eva1b	EVA1B	1	89.697	90.2439
ENSG00000136630	ENSMUSG00000039377	Hlx	HLX	1	86.8852	89.0756
ENSG00000182253	ENSMUSG00000030554	Synm	SYNM	1	67.2204	67.3927
ENSG00000180447	ENSMUSG00000052957	Gas1	GAS1	1	83.7681	75.2604
ENSG00000141480	ENSMUSG00000060216	Arrb2	ARRB2	1	92.093	94.0618
ENSG00000213215	ENSMUSG00000095831	Olfr453	OR2F1	0	86.7508	86.7508
ENSG00000213215	ENSMUSG00000095236	Olfr38	OR2F1	1	85.489	85.489
ENSG00000213215	ENSMUSG00000094192	Olfr452	OR2F1	0	85.1735	85.1735
ENSG00000228075	ENSMUSG00000044502	Bod1	BOD1L2	1	76.7442	76.3006
ENSG00000168060	ENSMUSG00000054999	Naaladl1	NAALADL1	1	81.6216	81.0738
ENSG00000179869	ENSMUSG00000004668	Abca13	ABCA13	1	65.6781	65.9913
ENSG00000113889	ENSMUSG00000060459	Kng2	KNG1	1	56.2112	56.2112
ENSG00000113889	ENSMUSG00000022875	Kng1	KNG1	1	58.6957	57.1861
ENSG00000243335	ENSMUSG00000034110	Kctd7	KCTD7	1	97.5779	97.5779
ENSG00000169410	ENSMUSG00000032290	Ptpn9	PTPN9	1	97.3019	97.3019
ENSG00000197183	ENSMUSG00000061411	Nol4l	NOL4L	1	96.0294	96.1708
ENSG00000254585	ENSMUSG00000056972	Magel2	MAGEL2	1	64.5316	62.7726
ENSG00000104218	ENSMUSG00000056763	Cspp1	CSPP1	1	75.5938	77.1094
ENSG00000113851	ENSMUSG00000005362	Crbn	CRBN	1	95.9276	95.2809
ENSG00000165934	ENSMUSG00000041781	Cpsf2	CPSF2	1	97.954	97.954
ENSG00000150681	ENSMUSG00000026357	Rgs18	RGS18	1	83.8298	83.8298
ENSG00000186666	ENSMUSG00000037525	Bcdin3d	BCDIN3D	1	77.3973	79.2982
ENSG00000234414	ENSMUSG00000102053	Gm4064	RBMY1A1	0	31.25	40.7895
ENSG00000234414	ENSMUSG00000094658	Rbmy	RBMY1A1	0	31.25	40.7895
ENSG00000234414	ENSMUSG00000095852	Gm10256	RBMY1A1	0	31.4516	41.0526
ENSG00000234414	ENSMUSG00000091987	Gm10352	RBMY1A1	0	31.4516	41.0526
ENSG00000234414	ENSMUSG00000101667	Gm29289	RBMY1A1	0	16.7339	50
ENSG00000234414	ENSMUSG00000093918	Gm21677	RBMY1A1	0	31.25	40.7895
ENSG00000234414	ENSMUSG00000094511	Gm21693	RBMY1A1	0	31.25	40.7895
ENSG00000234414	ENSMUSG00000093987	Gm21704	RBMY1A1	0	31.25	40.7895
ENSG00000234414	ENSMUSG00000095948	Gm21708	RBMY1A1	0	31.25	40.7895
ENSG00000234414	ENSMUSG00000096520	Gm3376	RBMY1A1	0	31.8548	41.5789
ENSG00000205517	ENSMUSG00000040146	Rgl3	RGL3	1	79.4693	80.2539
ENSG00000143252	ENSMUSG00000058076	Sdhc	SDHC	1	79.8817	79.8817
ENSG00000132256	ENSMUSG00000057596	Trim30d	TRIM5	0	45.0304	44.668
ENSG00000132256	ENSMUSG00000030921	Trim30a	TRIM5	0	45.8418	45.5645
ENSG00000132256	ENSMUSG00000057143	Trim12c	TRIM5	0	49.2901	48.8934
ENSG00000132256	ENSMUSG00000060441	Trim5	TRIM5	0	50.3043	49.8994
ENSG00000132256	ENSMUSG00000078616	Trim30c	TRIM5	0	45.6389	43.8596
ENSG00000132256	ENSMUSG00000066258	Trim12a	TRIM5	0	32.0487	53.1987
ENSG00000240038	ENSMUSG00000074268	Amy2a5	AMY2B	0	84.7358	85.2362
ENSG00000240038	ENSMUSG00000074264	Amy1	AMY2B	1	85.1272	85.1272
ENSG00000240038	ENSMUSG00000096770	Amy2a4	AMY2B	0	84.7358	85.2362
ENSG00000240038	ENSMUSG00000093931	Amy2a3	AMY2B	0	84.7358	85.2362
ENSG00000240038	ENSMUSG00000096569	Amy2a2	AMY2B	0	84.7358	85.2362
ENSG00000240038	ENSMUSG00000070360	Amy2a1	AMY2B	0	39.5303	82.449
ENSG00000072756	ENSMUSG00000013736	Trnt1	TRNT1	1	92.6267	92.6267
ENSG00000163626	ENSMUSG00000035505	Cox18	COX18	1	76.9461	77.4096
ENSG00000179403	ENSMUSG00000042116	Vwa1	VWA1	1	73.0337	78.3133
ENSG00000187266	ENSMUSG00000006235	Epor	EPOR	1	80.1181	80.2761
ENSG00000166181	ENSMUSG00000027193	Api5	API5	1	93.5115	97.2222
ENSG00000104814	ENSMUSG00000037337	Map4k1	MAP4K1	1	82.8331	83.4341
ENSG00000092841	ENSMUSG00000090841	Myl6	MYL6	1	96.6887	96.6887
ENSG00000165807	ENSMUSG00000052221	Ppp1r36	PPP1R36	1	70.1422	72.0195
ENSG00000205126	ENSMUSG00000075023	Accsl	ACCSL	1	53.8732	52.7586
ENSG00000170379	ENSMUSG00000029851	Tcaf2	TCAF2	1	75.3846	69.3145
ENSG00000205116	ENSMUSG00000073680	Tmem88b	TMEM88B	1	72.3926	68.2081
ENSG00000187479	ENSMUSG00000087006	Gm13889	C11orf96	1	96.7213	95.935
ENSG00000029363	ENSMUSG00000037608	Bclaf1	BCLAF1	1	96.1957	96.3003
ENSG00000135925	ENSMUSG00000026167	Wnt10a	WNT10A	1	95.2038	95.2038
ENSG00000271079	ENSMUSG00000021000	Mia2	CTAGE15	0	66.2806	64.8615
ENSG00000008196	ENSMUSG00000025927	Tfap2b	TFAP2B	1	99.7826	100
ENSG00000137868	ENSMUSG00000032327	Stra6	STRA6	1	68.1303	71.791
ENSG00000157778	ENSMUSG00000029551	Psmg3	PSMG3	1	91.8033	91.8033
ENSG00000227345	ENSMUSG00000021911	Parg	PARG	1	86.6803	88.0333
ENSG00000173275	ENSMUSG00000073176	Zfp449	ZNF449	1	90.1544	90.1544
ENSG00000159231	ENSMUSG00000022947	Cbr3	CBR3	1	85.1986	85.1986
ENSG00000261787	ENSMUSG00000099032	Tcf24	TCF24	1	76.0479	76.506
ENSG00000064300	ENSMUSG00000000120	Ngfr	NGFR	1	91.3349	91.3349
ENSG00000182575	ENSMUSG00000046719	Nxph3	NXPH3	1	95.6349	95.6349
ENSG00000161609	ENSMUSG00000038292	Ccdc155	CCDC155	1	72.242	62.6543
ENSG00000104450	ENSMUSG00000037617	Spag1	SPAG1	1	69.0065	70.9212
ENSG00000115946	ENSMUSG00000020116	Pno1	PNO1	1	91.2698	92.7419
ENSG00000173540	ENSMUSG00000070284	Gmppb	GMPPB	1	91.2145	98.0556
ENSG00000116703	ENSMUSG00000006007	Pdc	PDC	1	88.2114	88.9344
ENSG00000176020	ENSMUSG00000032593	Amigo3	AMIGO3	1	76.5873	75.9843
ENSG00000034677	ENSMUSG00000022280	Rnf19a	RNF19A	1	93.7947	93.5714
ENSG00000078579	ENSMUSG00000031603	Fgf20	FGF20	1	95.2607	95.2607
ENSG00000142197	ENSMUSG00000022946	Dopey2	DOPEY2	1	86.423	86.5359
ENSG00000008197	ENSMUSG00000042596	Tfap2d	TFAP2D	1	99.5575	99.5575
ENSG00000089053	ENSMUSG00000029472	Anapc5	ANAPC5	1	92.8477	94.7297
ENSG00000136682	ENSMUSG00000024878	Cbwd1	CBWD2	1	78.9873	79.3893
ENSG00000082898	ENSMUSG00000020290	Xpo1	XPO1	1	98.0392	98.0392
ENSG00000173436	ENSMUSG00000050608	Minos1	MINOS1	1	92.3077	94.7368
ENSG00000148700	ENSMUSG00000025026	Add3	ADD3	1	92.2096	92.2096
ENSG00000184110	ENSMUSG00000030738	Eif3c	EIF3C	1	96.7141	96.9265
ENSG00000083896	ENSMUSG00000035851	Ythdc1	YTHDC1	1	97.0068	96.875
ENSG00000130545	ENSMUSG00000044279	Crb3	CRB3	1	64.2276	67.5214
ENSG00000130427	ENSMUSG00000029711	Epo	EPO	1	78.7565	79.1667
ENSG00000174740	ENSMUSG00000034732	Pabpc5	PABPC5	1	94.7644	95.0131
ENSG00000172738	ENSMUSG00000079580	Tmem217	TMEM217	0	44.1048	53.4392
ENSG00000065491	ENSMUSG00000042203	Tbc1d22b	TBC1D22B	1	98.8119	98.8119
ENSG00000141040	ENSMUSG00000005267	Zfp287	ZNF287	1	82.9172	83.1357
ENSG00000244405	ENSMUSG00000013089	Etv5	ETV5	1	95.4902	95.4902
ENSG00000163735	ENSMUSG00000029371	Cxcl5	CXCL5	0	51.7544	44.697
ENSG00000174547	ENSMUSG00000024902	Mrpl11	MRPL11	1	87.5	87.5
ENSG00000178971	ENSMUSG00000020898	Ctc1	CTC1	1	68.3648	68.6469
ENSG00000100321	ENSMUSG00000022415	Syngr1	SYNGR1	1	94.4206	94.0171
ENSG00000250641	ENSMUSG00000034923	Ly6g6f	LY6G6F-LY6G6D	0	46.0733	58.6667
ENSG00000204422	ENSMUSG00000013766	Ly6g6e	AL662899.1	0	71.4286	33.5821
ENSG00000103023	ENSMUSG00000048400	Prss54	PRSS54	1	57.2152	59.0078
ENSG00000186897	ENSMUSG00000001076	C1ql4	C1QL4	1	96.6387	96.6387
ENSG00000013563	ENSMUSG00000019088	Dnase1l1	DNASE1L1	1	68.543	65.9236
ENSG00000111321	ENSMUSG00000030339	Ltbr	LTBR	1	65.977	69.1566
ENSG00000056291	ENSMUSG00000035528	Npffr2	NPFFR2	1	63.41	79.3765
ENSG00000251012	ENSMUSG00000022798	4930435E12Rik	AC083800.1	0	32.3529	5.77428
ENSG00000038945	ENSMUSG00000025044	Msr1	MSR1	1	71.3969	70.3057
ENSG00000119392	ENSMUSG00000019715	Gle1	GLE1	1	82.9513	82.8326
ENSG00000100206	ENSMUSG00000022429	Dmc1	DMC1	1	96.4706	96.4706
ENSG00000138035	ENSMUSG00000020464	Pnpt1	PNPT1	1	90.9323	90.9323
ENSG00000076108	ENSMUSG00000040054	Baz2a	BAZ2A	1	83.4646	84.2607
ENSG00000143258	ENSMUSG00000053483	Usp21	USP21	1	96.4602	96.2897
ENSG00000135972	ENSMUSG00000060679	Mrps9	MRPS9	1	77.0202	78.2051
ENSG00000138315	ENSMUSG00000009654	Oit3	OIT3	1	89.7248	89.5604
ENSG00000167721	ENSMUSG00000038335	Tsr1	TSR1	1	85.8209	85.9278
ENSG00000091436	ENSMUSG00000004085	Map3k20	MAP3K20	1	92.125	91.8953
ENSG00000204120	ENSMUSG00000048000	Gigyf2	GIGYF2	1	91.9697	94.0356
ENSG00000117614	ENSMUSG00000028821	Syf2	SYF2	1	89.7119	90.0826
ENSG00000162769	ENSMUSG00000066595	Flvcr1	FLVCR1	1	79.4595	78.75
ENSG00000130540	ENSMUSG00000018865	Sult4a1	SULT4A1	1	97.8873	97.8873
ENSG00000154760	ENSMUSG00000035208	Slfn8	SLFN13	0	62.3188	61.4286
ENSG00000154760	ENSMUSG00000069793	Slfn9	SLFN13	0	62.6533	61.7582
ENSG00000013619	ENSMUSG00000059401	Mamld1	MAMLD1	0	49.7996	61.8929
ENSG00000230178	ENSMUSG00000093804	Olfr1303	OR4F3	1	82.0513	82.0513
ENSG00000092850	ENSMUSG00000028845	Tekt2	TEKT2	1	83.7209	83.7209
ENSG00000273976	ENSMUSG00000002546	Golga2	GOLGA6L1	0	26.3473	17.154
ENSG00000109220	ENSMUSG00000029229	Chic2	CHIC2	1	99.3939	99.3939
ENSG00000179914	ENSMUSG00000038209	Itln1	ITLN1	1	81.1502	81.1502
ENSG00000196767	ENSMUSG00000056854	Pou3f4	POU3F4	1	98.892	98.892
ENSG00000189376	ENSMUSG00000022362	Gm29394	C8orf76	0	32.3684	61.809
ENSG00000189376	ENSMUSG00000101892	9130401M01Rik	C8orf76	1	67.8947	69.3548
ENSG00000101350	ENSMUSG00000027475	Kif3b	KIF3B	1	97.992	97.992
ENSG00000112511	ENSMUSG00000024193	Phf1	PHF1	1	91.0053	92.3077
ENSG00000147183	ENSMUSG00000072995	Cpxcr1	CPXCR1	0	42.8571	40.0621
ENSG00000167191	ENSMUSG00000008734	Gprc5b	GPRC5B	1	84.1191	82.4818
ENSG00000142920	ENSMUSG00000028789	Azin2	AZIN2	1	82.5	86.2745
